step,timestamp,balance,shares_held,action,price,shares,reward,transaction_cost,slippage,time_penalty,previous_price,cost
4725,2023-07-03 16:53:18.602536530,9716728.505000003,1472.0,2,192.315,108.0,-15.899105920333206,2.7425268493014205,0.0049999999999954525,0.0165777,192.315,-2.330391599999509
4750,2023-07-03 16:53:10.049119964,9732308.045000002,1391.0,2,192.34,81.0,-10.310793240251378,20.56895136976065,0.009999999999990905,0.0166575,192.34,-2.159257499999263
4964,2023-07-03 16:52:20.892082903,9712692.425000003,1493.0,1,192.31,102.0,-2.753143199999072,12.950821232812261,0.009999999999990905,0.0169916,192.31,-2.753143199999072
5214,2023-07-03 16:51:36.116603308,9755588.705000002,1270.0,2,192.36,223.0,-22.018335286358187,61.25265619519257,0.009999999999990905,0.0170256,192.36,-6.026708799997971
5244,2023-07-03 16:51:27.864430510,9708458.055000002,1515.0,1,192.37,245.0,-4.561802,26.395474251009265,0.0,0.0186196,192.37,-4.561802
5318,2023-07-03 16:51:14.111094153,9693456.315000001,1593.0,1,192.33,78.0,-2.0718125999992907,19.807138356065813,0.009999999999990905,0.0165617,192.34,-2.0718125999992907
5338,2023-07-03 16:51:09.872900468,9672491.255,1702.0,1,192.34,109.0,-2.8964460999990087,27.679206164245816,0.009999999999990905,0.0165729,192.34,-2.8964460999990087
5808,2023-07-03 16:50:00.153039259,9682487.735000001,1650.0,2,192.24,52.0,-10.420925463282238,1.3204758904043876,0.009999999999990905,0.018109,192.24,-1.461667999999527
5827,2023-07-03 16:49:59.660203695,9669222.485000001,1719.0,1,192.25,69.0,-1.155681,10.94229771505968,0.0,0.016749,192.25,-1.155681
6109,2023-07-03 16:48:55.423306543,9627340.325000001,1937.0,1,192.12,218.0,-5.876189999998018,9.588358277929483,0.009999999999990905,0.016955,192.12,-5.876189999998018
6130,2023-07-03 16:48:54.679141310,9673835.785000002,1695.0,2,192.13,242.0,-65.62286618474816,61.452916438050345,0.009999999999990905,0.0175529,192.13,-6.6678017999977985
6354,2023-07-03 16:47:41.404952040,9625763.285000002,1945.0,1,192.29,250.0,-4.120150000000001,31.100886049404153,0.0,0.0164806,192.29,-4.120150000000001
6439,2023-07-03 16:47:02.794029600,9607108.245000003,2042.0,1,192.32,97.0,-1.6042927,24.63195410946646,0.0,0.0165391,192.32,-1.6042927
6563,2023-07-03 16:46:24.690768811,9595954.845000003,2100.0,1,192.3,58.0,-1.5508561999994726,13.173467962187601,0.009999999999990905,0.0167389,192.3,-1.5508561999994726
6602,2023-07-03 16:46:12.167080759,9634987.685000002,1897.0,2,192.28,203.0,-19.424326310638904,16.30133492366152,0.0,0.0165344,192.28,-3.3564832000000004
6874,2023-07-03 16:44:45.815242948,9656507.365000002,1785.0,2,192.14,112.0,-27.58758648863218,2.844101917794066,0.010000000000019327,0.0171658,192.14,-3.0425696000021643
6930,2023-07-03 16:44:34.915504906,9619616.485000001,1977.0,1,192.14,192.0,-3.167808,18.242837056203598,0.0,0.016499,192.14,-3.167808
7112,2023-07-03 16:43:55.803480840,9641152.965000002,1865.0,2,192.29,112.0,-8.405823119783076,4.022167504915697,0.010000000000019327,0.0171834,192.29,-3.0445408000021645
7785,2023-07-03 16:41:10.408445535,9682290.185000002,1651.0,2,192.23,214.0,-28.776193118151355,7.6852129111782075,0.010000000000019327,0.0165996,192.23,-5.692314400004136
7970,2023-07-03 16:40:24.482492319,9723025.985000003,1439.0,2,192.15,212.0,-43.49196793386209,46.62229254406079,0.0,0.0172822,192.15,-3.6638264
8045,2023-07-03 16:40:04.680208287,9707657.185000002,1519.0,1,192.11,80.0,-1.329608,15.996057782287549,0.0,0.0166201,192.12,-1.329608
8081,2023-07-03 16:39:50.286479389,9684220.985000003,1641.0,1,192.1,122.0,-3.274467800002358,31.288666128606064,0.010000000000019327,0.0168399,192.1,-3.274467800002358
8173,2023-07-03 16:39:00.371824582,9728593.775000002,1410.0,2,192.09,231.0,-54.46028400929089,18.549794913132075,0.0,0.0166833,192.09,-3.8538423
8282,2023-07-03 16:38:13.440654249,9762967.145000001,1231.0,2,192.03,179.0,-54.885446337068345,22.72742157522936,0.009999999999990905,0.0175471,192.03,-4.930930899998372
8404,2023-07-03 16:37:40.381125620,9733391.445000002,1385.0,1,192.05,154.0,-4.242068599998599,3.9106401369668404,0.009999999999990905,0.0175459,192.05,-4.242068599998599
8473,2023-07-03 16:37:09.419182341,9692480.535000002,1598.0,1,192.07,213.0,-3.6615126,54.08872397233357,0.0,0.0171902,192.07,-3.6615126
8933,2023-07-03 16:33:25.661566903,9723786.315000001,1435.0,2,192.06,163.0,-34.44909135439147,41.39184041075291,0.0,0.0191026,192.06,-3.1137238000000003
8999,2023-07-03 16:33:00.858124073,9699004.125000002,1564.0,1,192.11,129.0,-2.1215984999999997,4.632675072626116,0.0,0.0164465,192.11,-2.1215984999999997
9013,2023-07-03 16:32:51.812529917,9724550.765000002,1431.0,2,192.08,133.0,-23.572577107450552,89.35683823643397,0.0,0.0167281,192.08,-2.2248373
9036,2023-07-03 16:32:34.094167019,9714370.525000002,1484.0,1,192.08,53.0,-0.9200482,13.458696575275487,0.0,0.0173594,192.08,-0.9200482
9039,2023-07-03 16:32:34.094167019,9696315.005000003,1578.0,1,192.08,94.0,-1.6317836000000001,23.870141095771622,0.0,0.0173594,192.08,-1.6317836000000001
9141,2023-07-03 16:31:44.331672672,9651558.035000002,1811.0,1,192.09,233.0,-3.8946648999999995,8.367544898619263,0.0,0.0167153,192.09,-3.8946648999999995
9397,2023-07-03 16:29:36.594441486,9687092.835000003,1626.0,2,192.08,185.0,-26.793979502624715,27.792837174403743,0.0,0.0167159,192.08,-3.0924414999999996
9505,2023-07-03 16:29:07.582716624,9655200.085000003,1792.0,1,192.125,166.0,-3.564567799999245,4.215365342444776,0.0049999999999954525,0.0164733,192.13,-3.564567799999245
9581,2023-07-03 16:28:48.472639883,9630610.005000003,1920.0,1,192.11,128.0,-2.125824,26.406392236408887,0.0,0.016608,192.11,-2.125824
9713,2023-07-03 16:27:54.681009054,9609861.585000003,2028.0,1,192.115,108.0,-2.313500399999509,3.8785186654544224,0.0049999999999954525,0.0164213,192.12,-2.313500399999509
9758,2023-07-03 16:27:33.262790988,9649242.085000003,1823.0,2,192.1,205.0,-24.056092218875442,10.411444520496135,0.010000000000019327,0.0171854,192.1,-5.573007000003962
9857,2023-07-03 16:26:41.041398945,9666338.985000003,1734.0,2,192.1,89.0,-10.41332852672876,11.300226369806778,0.010000000000019327,0.0168423,192.1,-2.3889647000017202
9910,2023-07-03 16:26:30.711796396,9646554.745000003,1837.0,1,192.08,103.0,-1.7229531000000002,13.077790068428069,0.0,0.0167277,192.08,-1.7229531000000002
10109,2023-07-03 16:24:50.738569188,9606018.480000002,2048.0,1,192.115,211.0,-4.52436749999904,53.58084862987034,0.0049999999999954525,0.0164425,192.12,-4.52436749999904
10607,2023-07-03 16:20:39.871863829,9585261.960000003,2156.0,1,192.19,108.0,-1.8145187999999999,2.7425268493014205,0.0,0.0168011,192.19,-1.8145187999999999
10700,2023-07-03 16:19:56.151932577,9568347.480000002,2244.0,1,192.21,88.0,-1.4608263999999997,11.173257534190972,0.0,0.0166003,192.21,-1.4608263999999997
10806,2023-07-03 16:19:06.494995291,9537224.040000003,2406.0,1,192.12,162.0,-2.7096929999999997,41.1379027395213,0.0,0.0167265,192.12,-2.7096929999999997
10885,2023-07-03 16:18:27.303398067,9495913.940000003,2621.0,1,192.14,215.0,-5.740693500004156,21.145171990576728,0.010000000000019327,0.0167009,192.13,-5.740693500004156
11015,2023-07-03 16:16:59.203495185,9521468.560000002,2488.0,2,192.14,133.0,-6.470788129245984,33.773710273804525,0.0,0.0166629,192.13,-2.2161657000000003
11051,2023-07-03 16:16:37.746329130,9481313.390000002,2697.0,1,192.13,209.0,-5.535887499998099,30.488101988754956,0.009999999999990905,0.0164875,192.12,-5.535887499998099
11073,2023-07-03 16:16:30.930242612,9458638.510000002,2815.0,1,192.16,118.0,-1.9446164,19.649131883647435,0.0,0.0164798,192.16,-1.9446164
11172,2023-07-03 16:15:34.476062015,9489374.510000002,2655.0,2,192.1,160.0,-15.228708979321059,36.11275826859111,0.010000000000019327,0.0168099,192.1,-4.289584000003092
11753,2023-07-03 16:10:13.681764742,9446330.670000002,2879.0,1,192.16,224.0,-3.9281536,56.882038355881306,0.0,0.0175364,192.16,-3.9281536
11828,2023-07-03 16:09:28.668635686,9402518.190000001,3107.0,1,192.16,228.0,-3.873378,10.02819122645836,0.0,0.0169885,192.16,-3.873378
11837,2023-07-03 16:09:21.076229850,9429997.070000002,2964.0,2,192.16,143.0,-4.87306088778531,36.31308698612066,0.009999999999990905,0.0169254,192.16,-3.8503321999986992
11840,2023-07-03 16:09:21.076229850,9396176.910000002,3140.0,1,192.16,176.0,-4.738870399998399,4.469303013676389,0.009999999999990905,0.0169254,192.16,-4.738870399998399
11887,2023-07-03 16:09:18.415103242,9375420.390000002,3248.0,1,192.19,108.0,-2.990649599999018,27.4252684930142,0.009999999999990905,0.0176912,192.19,-2.990649599999018
11978,2023-07-03 16:08:11.778382189,9344085.270000003,3411.0,1,192.24,163.0,-2.6866801,30.41666655631726,0.0,0.0164827,192.25,-2.6866801
12158,2023-07-03 16:06:13.390206908,9332739.570000004,3470.0,1,192.3,59.0,-1.5616945999994634,14.982322602665166,0.009999999999990905,0.0164694,192.3,-1.5616945999994634
12202,2023-07-03 16:05:49.747966514,9372541.530000005,3263.0,2,192.28,207.0,16.54160011970806,22.9125949899328,0.009999999999990905,0.0169078,192.28,-5.569914599998118
12323,2023-07-03 16:04:10.015766460,9326787.220000004,3501.0,1,192.245,238.0,-5.135325999998918,60.43716575312389,0.0049999999999954525,0.016577,192.25,-5.135325999998918
12404,2023-07-03 16:03:34.153654176,9316405.720000004,3555.0,1,192.25,54.0,-0.9139338,1.3712634246507103,0.0,0.0169247,192.25,-0.9139338
12417,2023-07-03 16:03:10.567595131,9299682.580000004,3642.0,1,192.22,87.0,-1.4507685,3.124362258282729,0.0,0.0166755,192.23,-1.4507685
12443,2023-07-03 16:02:47.556141310,9342547.640000004,3419.0,2,192.22,223.0,2.909377119633369,56.628100684649695,0.009999999999990905,0.0168217,192.22,-5.981239099997971
12454,2023-07-03 16:02:42.063244727,9363500.710000005,3310.0,2,192.23,109.0,2.410146324390696,39.14430875319741,0.010000000000019327,0.0177568,192.23,-3.0254912000021066
12496,2023-07-03 16:02:22.538784504,9403670.510000005,3101.0,2,192.2,209.0,-1.510289558743283,5.307297328740712,0.010000000000019327,0.0170945,192.2,-5.662750500004039
12681,2023-07-03 16:00:36.654556525,9415971.310000006,3037.0,2,192.2,64.0,0.20955098679755202,11.022650121210724,0.0,0.016594,192.2,-1.062016
12701,2023-07-03 16:00:20.496566019,9437880.970000006,2923.0,2,192.19,114.0,-1.9505019047615466,25.4025518470915,0.009999999999990905,0.0169779,192.18,-3.075480599998963
12773,2023-07-03 16:00:04.179709397,9417121.210000006,3031.0,1,192.22,108.0,-2.870953199999018,25.727182311404558,0.009999999999990905,0.0165829,192.22,-2.870953199999018
12985,2023-07-03 15:57:43.451315867,9378298.830000006,3233.0,1,192.19,202.0,-5.469614599998163,102.59081917757165,0.009999999999990905,0.0170773,192.19,-5.469614599998163
13114,2023-07-03 15:56:29.579821680,9338103.950000005,3442.0,1,192.32,209.0,-3.5567411,53.072973287407116,0.0,0.0170179,192.32,-3.5567411
13175,2023-07-03 15:55:54.104601873,9374050.960000005,3255.0,2,192.23,187.0,4.265540772880405,47.486344520311626,0.0,0.0167349,192.235,-3.1294263
13364,2023-07-03 15:54:21.220724736,9328860.460000005,3490.0,1,192.3,235.0,-4.1717435,84.393693183499,0.0,0.0177521,192.3,-4.1717435
13420,2023-07-03 15:53:37.057751081,9312132.970000004,3577.0,1,192.27,87.0,-2.3318174999992087,4.9400504858203504,0.009999999999990905,0.0168025,192.27,-2.3318174999992087
13425,2023-07-03 15:53:28.013179258,9299058.610000005,3645.0,1,192.27,68.0,-1.8008507999993815,4.229720502718965,0.009999999999990905,0.0164831,192.27,-1.8008507999993815
13584,2023-07-03 15:51:52.082097337,9272901.730000004,3781.0,1,192.33,136.0,-2.2359624,32.02692675105767,0.0,0.0164409,192.33,-2.2359624
13692,2023-07-03 15:50:58.462749982,9240586.930000003,3949.0,1,192.35,168.0,-4.567987200003247,9.539407834687573,0.010000000000019327,0.0171904,192.35,-4.567987200003247
13785,2023-07-03 15:49:55.539575637,9269625.740000004,3798.0,2,192.31,151.0,12.311125850100172,9.392467586920054,0.0,0.0167803,192.31,-2.5338253
13838,2023-07-03 15:49:15.962433867,9233088.740000004,3988.0,1,192.3,190.0,-5.112975999998271,48.24815753400647,0.009999999999990905,0.0169104,192.29,-5.112975999998271
13841,2023-07-03 15:49:15.962164816,9203857.620000005,4140.0,1,192.31,152.0,-4.014061599998618,38.598526027205175,0.009999999999990905,0.0164083,192.3,-4.014061599998618
13892,2023-07-03 15:49:05.941528006,9177707.540000005,4276.0,1,192.28,136.0,-3.622033599998763,34.535523287499366,0.009999999999990905,0.0166326,192.27,-3.622033599998763
13908,2023-07-03 15:49:00.101459154,9167900.240000004,4327.0,1,192.3,51.0,-1.3596038999995361,11.510941698113417,0.009999999999990905,0.0166589,192.3,-1.3596038999995361
14027,2023-07-03 15:48:07.333373966,9151742.840000004,4411.0,1,192.35,84.0,-1.7262672000000001,21.33076438345549,0.0,0.0205508,192.35,-1.7262672000000001
14146,2023-07-03 15:46:52.705876395,9116557.430000003,4594.0,1,192.27,183.0,-4.851275099998335,17.387704069194054,0.009999999999990905,0.0165097,192.265,-4.851275099998335
14384,2023-07-03 15:44:25.083725482,9092533.680000003,4719.0,1,192.19,125.0,-2.0602875,31.742208903951624,0.0,0.0164823,192.18,-2.0602875
14456,2023-07-03 15:43:51.251975036,9050446.260000004,4938.0,1,192.18,219.0,-5.802799199998008,42.7166565729355,0.009999999999990905,0.0164968,192.175,-5.802799199998008
14530,2023-07-03 15:43:09.478746773,9071400.420000004,4829.0,2,192.24,109.0,-1.1560204556320164,27.679206164245816,0.009999999999990905,0.0171397,192.24,-2.9582272999990087
14615,2023-07-03 15:42:32.789712778,9058126.890000004,4898.0,1,192.37,69.0,-1.8986384999993724,17.521699314981294,0.009999999999990905,0.0175165,192.36,-1.8986384999993724
14681,2023-07-03 15:42:10.201242587,9022928.670000004,5081.0,1,192.34,183.0,-3.0560634,65.71934405353326,0.0,0.0166998,192.34,-3.0560634
14988,2023-07-03 15:39:43.987314887,8989636.550000004,5254.0,1,192.44,173.0,-4.714509499998426,43.93121712306905,0.009999999999990905,0.0172515,192.44,-4.714509499998426
15216,2023-07-03 15:38:21.330784112,9028108.550000004,5054.0,2,192.36,200.0,19.392433917310825,50.78753424632259,0.009999999999990905,0.0164586,192.355,-5.291719999998181
15248,2023-07-03 15:38:19.583020548,9062929.330000004,4873.0,2,192.38,181.0,22.8606383951665,22.981359246460975,0.0,0.0171189,192.38,-3.0985209
15266,2023-07-03 15:38:19.541989532,9081783.550000004,4775.0,2,192.39,98.0,12.42279061947963,7.8696099631469405,0.010000000000019327,0.0166576,192.39,-2.612444800001894
15404,2023-07-03 15:37:21.170205704,9037568.350000005,5005.0,1,192.24,230.0,-3.860849,5.840566438327099,0.0,0.0167863,192.24,-3.860849
15455,2023-07-03 15:36:51.224068986,9006624.150000006,5166.0,1,192.2,161.0,-4.464513900003111,4.088396506828969,0.010000000000019327,0.0177299,192.195,-4.464513900003111
15639,2023-07-03 15:35:00.081261613,8967793.690000005,5368.0,1,192.23,202.0,-5.349020600003904,17.769251120566565,0.010000000000019327,0.0164803,192.225,-5.349020600003904
15679,2023-07-03 15:34:31.634463117,8936458.570000006,5531.0,1,192.24,163.0,-4.331089299998517,21.105780195794754,0.009999999999990905,0.0165711,192.23,-4.331089299998517
15700,2023-07-03 15:34:23.497787989,8953756.120000007,5441.0,2,192.195,90.0,-5.635263124600012,22.85439041084517,0.0049999999999954525,0.0170968,192.2,-1.9887119999995906
15736,2023-07-03 15:34:02.022169860,8914547.320000006,5645.0,1,192.2,204.0,-5.426869200003943,46.62295643812415,0.010000000000019327,0.0166023,192.19,-5.426869200003943
15923,2023-07-03 15:32:37.026276436,8904160.420000006,5699.0,1,192.35,54.0,-1.4650092000010437,6.85631712325355,0.010000000000019327,0.0171298,192.35,-1.4650092000010437
16138,2023-07-03 15:30:53.198804841,8927259.220000006,5579.0,2,192.49,120.0,27.230492110913325,13.627725478125106,0.009999999999990905,0.0177486,192.49,-3.3298319999989086
16194,2023-07-03 15:30:32.390399746,8902437.040000007,5708.0,1,192.42,129.0,-2.1400971,32.75795958887807,0.0,0.0165899,192.42,-2.1400971
16378,2023-07-03 15:30:00.495367626,8861846.970000006,5919.0,1,192.37,211.0,-3.5134032000000004,41.84798056462484,0.0,0.0166512,192.37,-3.5134032000000004
16449,2023-07-03 15:29:10.157821937,8895315.000000006,5745.0,2,192.345,174.0,13.808528714951494,44.18515479430066,0.0049999999999954525,0.0164846,192.345,-3.7383203999992083
16897,2023-07-03 15:26:01.014226009,8884732.450000005,5800.0,1,192.41,55.0,-1.4580994999994996,13.966571917738714,0.009999999999990905,0.0165109,192.41,-1.4580994999994996
16990,2023-07-03 15:25:48.851520016,8924557.180000005,5593.0,2,192.39,207.0,24.186729152341826,11.753913224882904,0.010000000000019327,0.0174272,192.39,-5.677430400004001
17127,2023-07-03 15:25:07.143082221,8889148.220000004,5777.0,1,192.44,184.0,-4.869007999998327,27.642605622109667,0.009999999999990905,0.016462,192.44,-4.869007999998327
17213,2023-07-03 15:24:39.594352808,8913969.110000005,5648.0,2,192.41,129.0,16.971881834110924,10.358976380060769,0.009999999999990905,0.0165187,192.41,-3.420912299998827
17360,2023-07-03 15:23:58.363104600,8881470.410000006,5817.0,1,192.3,169.0,-2.8763969,4.29154664381426,0.0,0.0170201,192.3,-2.8763969
17434,2023-07-03 15:23:28.328649804,8863778.810000006,5909.0,1,192.3,92.0,-1.5520124000000002,5.223961433281291,0.0,0.0168697,192.3,-1.5520124000000002
17505,2023-07-03 15:23:01.585877988,8852630.050000006,5967.0,1,192.22,58.0,-1.5508213999994727,20.829081721884858,0.009999999999990905,0.0167383,192.21,-1.5508213999994727
17574,2023-07-03 15:22:17.506752774,8819178.550000006,6141.0,1,192.25,174.0,-4.666575599998418,8.837030958860133,0.009999999999990905,0.0168194,192.25,-4.666575599998418
18110,2023-07-03 15:18:58.836354264,8777857.700000007,6356.0,1,192.19,215.0,-5.749357999998045,10.919319862959359,0.009999999999990905,0.0167412,192.19,-5.749357999998045
18133,2023-07-03 15:18:54.910050755,8765940.680000007,6418.0,1,192.21,62.0,-1.6687857999994362,4.978732833827657,0.009999999999990905,0.0169159,192.21,-1.6687857999994362
18319,2023-07-03 15:18:17.736608921,8737106.180000007,6568.0,1,192.23,150.0,-4.019655000002899,12.045321372163684,0.010000000000019327,0.0167977,192.23,-4.019655000002899
18536,2023-07-03 15:17:03.375689611,8695010.000000007,6787.0,1,192.22,219.0,-3.7212261,192.64683145564743,0.0,0.0169919,192.225,-3.7212261
18586,2023-07-03 15:16:45.396559906,8662528.200000007,6956.0,1,192.2,169.0,-4.509359400003266,30.345817336194322,0.010000000000019327,0.0166826,192.2,-4.509359400003266
18810,2023-07-03 15:15:52.526120482,8701730.880000006,6752.0,2,192.17,204.0,-21.935937403351197,16.38163706614261,0.010000000000019327,0.0191488,192.17,-5.946355200003943
18898,2023-07-03 15:15:41.150350903,8729034.640000006,6610.0,2,192.28,142.0,0.6324389015908101,80.63070907890689,0.009999999999990905,0.0171659,192.28,-3.8575577999987085
18956,2023-07-03 15:15:24.175627388,8686927.510000005,6829.0,1,192.27,219.0,-3.6574751999999995,55.61234999972324,0.0,0.0167008,192.27,-3.6574751999999995
18995,2023-07-03 15:15:11.638594042,8644431.420000006,7050.0,1,192.29,221.0,-5.873340200004271,15.873196760470877,0.010000000000019327,0.0165762,192.29,-5.873340200004271
19028,2023-07-03 15:15:03.407055193,8627509.900000006,7138.0,1,192.29,88.0,-2.377848000001701,22.346515068381944,0.010000000000019327,0.017021,192.29,-2.377848000001701
19032,2023-07-03 15:15:03.406733833,8612703.570000006,7215.0,1,192.29,77.0,-2.0385827000014882,8.295720478888626,0.010000000000019327,0.0164751,192.29,-2.0385827000014882
19033,2023-07-03 15:15:01.033061378,8596742.670000006,7298.0,1,192.3,83.0,-2.197059799999245,21.076826712223877,0.009999999999990905,0.0164706,192.29,-2.197059799999245
19057,2023-07-03 15:14:55.160299096,8580781.770000005,7381.0,1,192.3,83.0,-2.219868199999245,10.538413356111938,0.009999999999990905,0.0167454,192.3,-2.219868199999245
19303,2023-07-03 15:13:50.407342115,8548497.210000005,7549.0,1,192.17,168.0,-4.568944800003247,60.33251257373546,0.010000000000019327,0.0171961,192.16,-4.568944800003247
19400,2023-07-03 15:13:25.145727834,8577312.210000005,7399.0,2,192.1,150.0,-25.07770543537073,38.090650684741945,0.0,0.0166583,192.1,-2.498745
19529,2023-07-03 15:12:37.838642169,8609947.110000005,7229.0,2,191.97,170.0,-52.314712493417844,54.26309955052658,0.009999999999990905,0.0172072,191.97,-4.625223999998454
